24.00
23.90
23.90
23.80
23.80
23.80
23.70
23.60
23.60
23.50
23.50
23.40
23.30
23.30
23.20
23.10
23.10
23.00
23.00
22.90
22.80
22.70
22.70
22.70
22.50
22.40
22.40
22.30
22.20
22.10
22.00
21.90
21.90
22.00
22.20
22.10
22.10
22.10
22.20
22.20
22.10
22.00
21.90
21.90
22.10
22.00
22.00
21.90
21.90
21.80
21.70
21.70
21.70
21.70
21.60
21.60
21.50
21.50
21.40
21.40
21.40
21.40
21.30
21.30
21.20
21.20
21.30
21.20
21.30
21.20
21.30
21.30
21.40
21.40
21.50
21.60
21.70
21.80
21.90
22.00
22.00
22.10
22.20
22.20
22.30
22.40
22.40
22.60
22.70
22.90
22.90
23.00
23.10
23.20
23.40
23.70
23.60
23.60
23.50
23.50
23.70
23.80
23.80
23.90
24.00
23.90
23.90
24.10
23.90
24.10
24.20
24.20
24.50
24.40
24.50
24.60
24.70
25.20
25.30
25.30
25.30
25.50
25.70
26.10
26.30
26.20
26.50
26.10
26.70
26.90
27.10
27.40
26.90
27.00
27.30
27.30
27.50
27.40
27.70
27.80
27.70
27.80
28.00
27.90
28.20
28.10
28.20
28.50
29.20
29
28.90
29.00
28.90
29.10
29
29
29
29
29.00
29.60
29.60
29.60
30.20
30.2
30.2
30.20
30.2
30.3
30.3
30.30
30.50
30.50
30.80
30.60
30.70
30.70
30.70
30.90
30.80
31.10
31.10
31.20
31.30
31.30
31.30
31.30
31.10
31.20
31.10
31.20
31.10
31.20
31.10
31.00
31.10
31.10
31.20
31.20
31.30
31.30
31.20
31.20
31.20
31.00
31.00
30.90
30.80
30.70
30.60
30.50
30.50
30.40
30.40
30.30
30.20
30.20
30.10
30.10
29.90
29.90
29.70
29.60
29.50
29.40
29.30
29.30
29.20
29.00
28.70
28.70
28.60
28.40
28.20
28.10
28.00
27.90
27.80
27.70
27.70
27.50
27.30
27.30
27.20
27.00
27.00
26.90
27.00
26.90
26.80
26.70
26.60
26.60
26.50
26.40
26.30
26.30
26.20
26.20
26.30
26.20
26.20
26.10
26.10
26.00
25.90
26.00
26.00
26.00
26.00
25.80
25.70
25.60
25.50
25.50
25.30
25.20
25.20
25.20
25.00
25.00
24.90
25.00
25.00
25.10
25.00
25.10
25.10
25.00
